smiles,n_atoms,dipole_moment_debye,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,MolWt,BCUT2D_MWHI,BCUT2D_MRHI,BalabanJ,BertzCT,Chi0,HallKierAlpha,Ipc,Kappa1,Kappa2,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,NHOHCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticHeterocycles,NumRotatableBonds,MolLogP,MolMR,fr_Al_OH,fr_Ar_N,fr_NH0,fr_NH1,fr_NH2,fr_allylic_oxid,fr_amide,fr_bicyclic,fr_ether,fr_ketone,fr_nitrile,fr_piperdine
CC1OC2CC1C(C)O2,21,2.3557,8.078125,3.2489583333333343,-3.494791666666667,128.17099999999994,-1.18887427888815e-15,-1.6998575637663248e-17,2.821758569106553,450.97806384672515,16.914213562373096,-0.08,14175.020330046267,1.1644855879375564,1.7037258946732885,9.473725907600098,0.0,6.266078368536897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.703784234591359,24.603709592224433,16.272311722410635,25.922828581642733,0.0,0.0,0.0,5.893957685363079,38.50282355835761,0.0,0.0,0.0,0.0,0.0,0.0,18.426114422436875,9.473725907600098,5.893957685363079,36.525811809963386,0.0,0.0,18.46,44.39678124372069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.473725907600098,16.44910267404264,0.0,0.0,-3.494791666666667,0.0,-13.465625000000003,-6.932083333333334,0.0,0,0,2,2,0,2,1.1562,32.98899999999998,0,0,0,0,0,0,0,2,2,0,0,0
N#CC(=O)C1C2CCC21,16,4.5227,11.220694444444444,1.0944444444444443,-2.781736111111112,121.13899999999995,10.301719954938369,1.4389053240986898,2.622568491301834,428.1419196002825,12.784457050376172,-0.8400000000000001,2744.4408867461752,1.6018929516714049,1.355026971815251,0.0,6.069221312792274,0.0,5.783244946364939,0.0,0.0,4.794537184071822,0.0,5.261891554738487,0.0,0.0,24.533765173384914,15.489267578554617,0.0,14.389847077263362,5.783244946364939,5.261891554738487,0.0,17.681873056089238,12.745849802658759,0.0,0.0,6.069221312792274,0.0,0.0,0.0,5.783244946364939,4.794537184071822,29.012985923619993,22.341159695850298,0.0,0.0,40.86,36.210967805112936,4.794537184071822,0.0,0.0,6.069221312792274,0.0,0.0,0.0,0.0,14.857201447930025,8.41193357898715,0.0,-9.058587962962962,1.0944444444444443,-5.563472222222223,0.0,0.0,0,2,0,2,0,1,0.73508,30.323999999999987,0,0,1,0,0,0,0,1,0,1,1,0
O=CCC(=O)OCCO,17,1.368,11.02296910430839,1.96698790627362,-3.4914351851851855,132.115,10.588533246724493,7.330238306905337e-17,4.986883180650872,325.87722782681897,14.068914100752348,-0.9000000000000001,1985.1870527557608,1.7908030349546071,5.240845070422535,14.640208328979082,20.564880862747128,0.0,1.4311996572326342,0.0,5.969305287951849,4.794537184071822,0.0,0.0,0.0,0.0,0.0,2.7415171123404405,12.042019467597168,29.030055406242443,12.23151745028309,1.4311996572326342,0.0,0.0,6.372924901329379,13.117970485832577,0.0,0.0,0.0,0.0,0.0,31.889495784455516,14.325937321943693,0.0,15.968234794520917,0.0,0.0,63.60000000000001,31.72241283744505,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,11.026509550424175,3.3533432539682537,0.0,-2.080162037037037,0.0,-5.392129629629631,-6.848761810279668,0.0,1,0,0,0,0,5,-0.8891000000000002,28.72579999999999,1,0,0,0,0,0,0,0,1,0,0,0
CC1OCC12CC2C#N,18,3.6848,8.864974489795918,1.2829166666666665,-3.1611111111111114,123.15499999999994,2.0861045630517053e-15,2.3223634111259973e-16,2.6641534493426278,466.5170594543043,14.414213562373096,-0.55,4859.758184057458,1.3777693318938606,1.298430577811292,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,0.0,13.224817018625059,13.639541806418098,28.714457936532288,17.07368995933203,0.0,5.261891554738487,0.0,11.308948154759857,19.304835045575047,6.558985242916289,0.0,6.069221312792274,0.0,0.0,0.0,12.639003269866276,4.736862953800049,22.640061022290617,25.561644024157037,0.0,0.0,33.019999999999996,37.172768443251194,0.0,0.0,0.0,0.0,6.069221312792274,0.0,0.0,4.736862953800049,17.598718560270466,8.864974489795918,-2.6388888888888884,-2.654861111111111,1.2829166666666665,-5.711180555555555,-6.004236111111111,0.0,0,1,1,2,0,1,0.93498,31.56699999999999,0,0,1,0,0,0,0,0,1,0,1,0
OC12CCOC(C1)C2,18,1.2833,7.616249999999999,2.9760416666666663,-3.2802083333333325,114.14399999999993,-5.229964995901462e-16,-4.790735702588719e-17,2.7523981882828235,387.1720850944736,14.414213562373096,-0.08,4075.0232161583704,1.0594857170952354,1.251615801294755,9.84567114490726,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.372924901329379,27.529386382596364,15.793344506444335,22.182498150439237,0.0,1.4311996572326342,0.0,0.0,30.799843541921817,6.558985242916289,0.0,0.0,0.0,0.0,0.0,24.780061929189817,4.736862953800049,0.0,31.455601709520113,0.0,0.0,29.46,37.3588287848381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,13.768026662764614,3.97625,-3.072916666666666,0.0,0.0,-12.283333333333333,-3.145833333333334,0.0,1,1,2,3,0,1,0.3002,28.54079999999999,1,0,0,0,0,0,0,2,1,0,0,0
CC(C)C1CC(=O)N1,19,3.8666,11.192050736961452,0.39013888888888903,-3.6466666666666665,113.15999999999994,-7.910131157115998e-16,-3.00007627870951e-16,3.5796172296746422,396.38892300869236,15.654700538379252,-0.53,4487.215965552871,0.9166327549701606,1.7659791426634879,5.309813353288376,0.0,1.4118420783282006,5.907179729351506,0.0,0.0,4.794537184071822,0.0,0.0,0.0,13.703784234591359,5.893957685363079,24.727644375211,1.3707585561702202,19.91396482410222,5.907179729351506,0.0,5.309813353288376,5.893957685363079,26.094601604270384,0.0,0.0,0.0,5.309813353288376,0.0,0.0,11.925072197701152,4.794537184071822,5.893957685363079,33.78429469762294,1.4118420783282006,0.0,29.1,43.205552372273345,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1194276400304,-0.39013888888888903,0.0,-5.195162037037036,-3.353587962962963,-3.2368055555555557,-7.179861111111113,0.0,1,0,1,1,0,3,0.5308999999999999,31.38569999999999,0,0,0,1,0,0,1,0,0,0,0,0
CC(O)CC(N)C#N,18,1.567,8.672952097505668,0.6795138888888888,-3.6336805555555562,114.14799999999995,-3.1883351687857406e-17,-1.5928015177056788e-16,5.982134812731094,349.1576517990204,14.99156383156272,-0.59,3107.5531075743897,1.1306211488736415,3.4167731354754576,10.828525166833487,2.8236841566564013,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,5.261891554738487,0.0,0.0,6.851892117295679,13.226717682180478,20.908648920432345,17.52780224095515,0.0,6.693091211971121,0.0,5.719716975726273,25.32272751392469,0.0,0.0,6.069221312792274,5.719716975726273,0.0,0.0,18.63791834363948,0.0,11.33111286753076,22.820126911816597,2.8236841566564013,0.0,70.03999999999999,31.04244448965096,0.0,0.0,0.0,6.069221312792274,0.0,0.0,0.0,5.1088081911072125,19.112085261819058,12.252882653061224,-0.6795138888888888,0.0,-2.4174305555555553,-7.2330555555555565,-3.502569444444445,0.0,3,0,0,0,0,5,-0.39182,29.886199999999995,1,0,1,0,1,0,0,0,0,0,1,0
CC(=O)CC1(C)CC1C,23,2.6436,11.900990646258501,2.2468749999999984,-3.9274305555555564,126.19899999999991,-1.174999504659681e-15,-1.2260266721815762e-16,3.8027099583252637,522.3660311367553,19.077350269189626,-0.33,25370.93532728151,0.9924457702223008,1.8260388058151997,4.794537184071822,5.783244946364939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.703784234591359,24.533765173384914,25.563544687712454,0.0,23.9851569704549,5.783244946364939,0.0,0.0,11.308948154759857,33.3015261545458,0.0,0.0,0.0,0.0,0.0,0.0,5.783244946364939,4.794537184071822,11.308948154759857,52.49214594092892,0.0,0.0,17.07,50.39371925567059,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.190619786383078,0.0,-3.642129629629629,-5.758124999999999,0.0,-7.41263888888889,-10.98571145124717,0.0,0,1,0,1,0,5,2.0116,37.18599999999999,0,0,0,0,0,0,0,0,0,1,0,0
Cc1ccn(C)c1CO,20,0.7937,7.545949074074073,0.08886574074074094,-3.090046296296296,125.17099999999994,1.806474474511892e-16,-1.9436679532619957e-17,3.892016583474258,472.812033389356,16.093858127134677,-0.7600000000000001,10188.713830333685,1.166794057771189,2.2313881536454705,9.675907838898567,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.45776231665597,27.067201442966784,12.042019467597168,18.81639375280941,0.0,1.4311996572326342,4.567099647791355,6.975826900282246,13.410877360211968,0.0,23.472693405023513,0.0,0.0,0.0,0.0,11.107107496131201,13.534812143198534,6.851892117295679,24.964965048247652,0.0,0.0,25.16,43.859397665517726,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,15.138785218934833,3.759537037037037,-1.9876157407407402,0.0,-0.9332870370370367,-0.979583333333333,-9.198981481481482,0.0,1,0,0,0,1,4,0.8258199999999998,36.072799999999994,1,1,1,0,0,0,0,0,0,0,0,0
N#CC12CCC1C1CN12,17,5.1955,9.075416666666666,0.6679861111111112,-2.7243749999999998,120.15499999999994,9.699478442761334,0.5746743651859991,2.2691864467247527,489.8375000100328,13.284457050376174,-0.55,4607.379081149433,1.3777693318938606,0.9105063123801967,0.0,5.538925252383345,0.0,0.0,0.0,0.0,4.899909730850478,0.0,5.261891554738487,0.0,0.0,12.745849802658759,29.374778287390427,6.069221312792274,10.96606844936176,0.0,5.261891554738487,4.899909730850478,5.893957685363079,24.302667523391747,6.496859684315945,0.0,6.069221312792274,0.0,0.0,0.0,22.953587135899415,0.0,17.22507055289384,23.711918252020517,0.0,0.0,26.799999999999997,36.69348489307077,0.0,0.0,4.899909730850478,0.0,6.069221312792274,0.0,0.0,0.0,16.227960004100247,9.075416666666666,-2.1996527777777777,-2.394097222222222,-0.6254166666666663,-5.386180555555555,-2.331666666666667,0.0,0,1,2,3,0,0,0.35658,31.561999999999987,0,0,2,0,0,0,0,4,0,0,1,1
C#CC1OCOC1=O,12,2.7539,10.741041666666668,1.2432870370370372,-2.622337962962963,112.08399999999997,12.382155390020241,2.5413410842674073,2.9394097815150984,278.1532572429623,9.405777393935816,-1.01,335.1030464263999,2.076516735786773,1.8454765460572309,9.473725907600098,4.1122756685106605,6.745045584503197,6.080018026949988,0.0,5.969305287951849,0.0,4.794537184071822,0.0,6.399401534821945,5.920434318855644,0.0,0.0,1.3707585561702202,19.751297316352797,5.969305287951849,0.0,0.0,0.0,6.080018026949988,6.745045584503197,0.0,12.319835853677588,0.0,0.0,0.0,18.794368899405036,14.268263091671919,12.319835853677588,5.483034224680881,0.0,0.0,35.53,18.794368899405036,4.794537184071822,0.0,0.0,0.0,6.399401534821945,5.920434318855644,0.0,9.473725907600098,5.483034224680881,0.0,0.0,0.5295138888888886,0.0,-0.8592361111111113,-2.622337962962963,0.0,0,0,1,1,0,0,-0.4809000000000001,24.664999999999992,0,0,0,0,0,0,0,0,2,0,0,0
CC1(O)CC=CC1,17,1.2871,7.49537037037037,1.1195601851851846,-3.3364583333333337,98.14499999999994,-8.371122107763953e-16,-2.410307360322019e-16,3.6415380643752044,341.48263744757475,13.861807319565798,-0.30000000000000004,2441.97011913829,0.7805335436910611,1.3382187267509833,5.1088081911072125,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,12.104143492071133,19.597741919954437,9.59530989319154,8.342567923324129,17.44563519663919,0.0,1.4311996572326342,0.0,0.0,25.198792730938127,0.0,12.104143492071133,0.0,0.0,0.0,0.0,12.141058659323535,0.0,0.0,31.934568925486413,0.0,0.0,20.23,37.302936223009254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,13.768026662764614,3.8904166666666664,-3.2071759259259265,0.0,-2.2391203703703697,-6.1655092592592595,-3.3364583333333337,0.0,1,1,0,1,0,2,1.0874,28.997799999999987,1,0,0,0,0,0,0,0,0,0,0,0
COC12CC3C(C1)N3C2,20,1.3754,7.9714583333333335,0.41541666666666677,-3.2633333333333345,125.17099999999994,-3.6172591995729083e-16,-1.6966672438073794e-32,2.3149383394450407,485.39125459125205,15.784457050376172,-0.08,14409.364651099884,1.1644855879375564,1.0594857170952354,4.736862953800049,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,12.745849802658759,36.536665529259594,9.713326479494349,19.815207071672468,0.0,0.0,4.899909730850478,0.0,30.382685550341737,13.534812143198533,0.0,0.0,0.0,0.0,0.0,36.07155762173199,4.736862953800049,0.0,27.824193920531176,0.0,0.0,12.24,43.91749769354026,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,4.736862953800049,15.078344117872419,0.0,-3.067708333333333,0.0,-5.03125,-5.9937499999999995,-2.91875,-3.2633333333333345,0,1,3,4,0,2,0.2318,33.255999999999986,0,0,1,0,0,0,0,0,1,0,0,3
CC1CC(NC=O)C1C,22,3.6977,10.995959467120182,0.7034722222222225,-3.6753472222222214,127.18699999999993,-7.306040100114574e-16,-0.0006084586159908995,3.798062185331619,497.59752348079985,18.154700538379252,-0.53,15864.740637142799,1.0253225880980366,2.3768530239607673,5.309813353288376,1.3707585561702202,1.4118420783282006,6.386146945317806,0.0,0.0,4.794537184071822,0.0,0.0,0.0,13.703784234591359,18.160840272055538,19.725478030051843,1.3707585561702202,22.655481936442662,6.386146945317806,0.0,5.309813353288376,11.787915370726157,26.094601604270384,0.0,0.0,0.0,5.309813353288376,0.0,0.0,12.404039413667451,4.794537184071822,11.787915370726157,36.525811809963386,1.4118420783282006,0.0,29.1,49.578477273602715,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86094475237084,-0.7034722222222225,0.0,-7.268888888888889,-3.569212962962963,-5.562785336356765,-7.297257180650039,0.0,1,1,0,1,0,3,0.7768999999999999,35.9327,0,0,0,1,0,0,1,0,0,0,0,0
CC12CC(=NO)C1(C)O2,18,1.9625,7.622037037037037,0.7211805555555555,-2.966322278911565,127.14299999999994,9.573541873516205e-16,5.531335359114523e-16,2.5830546219318067,425.7542475909891,14.198670612749268,-0.5700000000000001,6728.227016784982,1.3701071467790753,1.0111509294287222,9.946396774843846,11.202101621967376,0.0,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,5.15571272675054,13.703784234591359,17.338993350691137,5.711685002770702,22.34366488143824,5.711685002770702,0.0,0.0,5.15571272675054,31.278810757888113,0.0,0.0,0.0,0.0,0.0,0.0,22.12332044578187,4.736862953800049,0.0,31.042777585282494,1.4311996572326342,0.0,45.120000000000005,36.99049576065881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.365246547794337,17.13413106039444,6.616450302343159,-5.4935879629629625,0.0,0.0,-2.617361111111111,-5.8786602418745275,0.0,1,1,1,2,0,3,0.7679,31.733499999999992,0,0,1,0,0,0,0,1,1,0,0,0
CC1(C)C2C3CC1(C)N32,22,1.635,8.191666666666666,0.5820833333333333,-3.4468750000000012,123.19899999999993,-2.690093325585685e-16,-4.484149418974964e-17,2.42953276867117,556.059839142298,17.577350269189626,-0.04,21826.527082002205,0.9889185370163407,0.7995891188151335,0.0,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,13.703784234591359,13.224817018625059,40.80956188869229,0.0,17.819861230212858,0.0,0.0,4.899909730850478,5.41499046939678,44.503311442299044,0.0,0.0,0.0,0.0,0.0,0.0,22.474619919933115,0.0,5.41499046939678,44.74846248342931,0.0,0.0,3.01,49.91830191169582,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,0.0,17.819861230212858,0.0,-6.052083333333333,0.0,-5.091666666666666,-2.9625000000000004,-10.208333333333336,0.0,0,0,3,3,0,3,1.2414,36.21799999999999,0,0,1,0,0,0,0,1,0,0,0,1
COCc1cc(O)[nH]n1,17,2.042,7.378865740740741,0.19977560468631905,-3.0240751369992447,128.13099999999997,10.516905218516333,0.6915408467044971,3.1532187349240335,412.7834166312374,13.430721420318147,-1.03,3179.125037798295,1.5181477676717734,2.499143096289872,9.84567114490726,0.0,1.4118420783282006,5.879988336435371,1.4311996572326342,0.0,0.0,5.091706557583081,5.098681808301038,0.0,0.0,0.0,13.080371166545884,20.47746457478607,19.482064560256777,0.0,1.4311996572326342,10.190388365884118,0.0,6.558985242916289,7.037952458882589,11.736346702511756,5.879988336435371,0.0,0.0,5.879988336435371,23.768348673106555,11.295848196716339,0.0,13.91847933186978,1.4118420783282006,0.0,58.14,31.213272740746003,0.0,5.091706557583081,0.0,0.0,0.0,0.0,0.0,14.944352953208298,11.067593072582156,7.331770360922146,-0.7445601851851846,-0.6407251511715792,-0.7182870370370369,0.0,-2.8869907407407407,-3.0240751369992447,2,0,0,0,1,4,0.26169999999999993,30.96549999999999,0,2,1,1,0,0,0,0,1,0,0,0
CCC1CC2(C)CC1C2,25,0.058,8.275,3.529166666666667,-3.9072916666666684,124.2269999999999,-1.7098307615599664e-15,-4.023914429183745e-16,3.04279851635575,590.0753799563881,20.5,0.0,59008.72088484007,0.8520710059171598,1.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.076709135920737,36.321680544111075,21.932136898723517,0.0,21.932136898723517,0.0,0.0,0.0,17.202905840122938,39.195483839908874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.202905840122938,61.127620738632444,0.0,0.0,0.0,56.398389680031805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.932136898723517,0.0,-3.58125,-7.469791666666667,0.0,-14.801041666666668,-7.433142006802725,0.0,0,3,0,3,0,3,2.832600000000001,39.229,0,0,0,0,0,0,0,1,0,0,0,0
Cc1c(O)cnnc1N,16,5.4832,7.219675925925926,0.05886574074074069,-2.7521759259259255,125.13099999999999,11.187051660375797,1.2360071562701653,3.542649604396737,392.34406722896534,12.508071689507771,-1.32,2261.4856538034524,1.5902376586061222,1.8894292247050735,10.828525166833487,5.749511833283905,8.64154693449143,0.0,1.4311996572326342,0.0,0.0,0.0,5.098681808301038,5.098681808301038,0.0,6.851892117295679,9.675727160207655,7.543653766984981,13.415526572444495,5.817862777835028,1.4311996572326342,10.197363616602075,0.0,6.851892117295679,5.719716975726273,11.736346702511756,5.749511833283905,5.719716975726273,5.817862777835028,5.749511833283905,16.737371464941923,0.0,6.851892117295679,11.046485716377875,2.8236841566564013,0.0,72.03,30.15561343092637,0.0,5.719716975726273,0.0,0.0,0.0,0.0,0.0,15.306171807709287,9.737918038569916,10.428333333333335,-0.704699074074074,-1.228935185185184,0.0,-0.6326620370370366,-2.7521759259259255,0.0,3,0,0,0,1,3,0.07281999999999994,32.84619999999999,0,2,2,0,1,0,0,0,0,0,0,0
CC(O)C12CC3C1OC32,19,2.8774,7.850625,2.2608333333333333,-3.2577083333333343,126.15499999999993,-5.295535147509103e-16,7.575193401685382e-17,2.213199544584915,450.9856272770892,14.914213562373096,-0.08,6595.185187054387,1.2784738729714216,0.9557816809406298,9.84567114490726,0.0,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.224817018625059,19.533499491781175,22.352329749360624,22.182498150439237,0.0,1.4311996572326342,0.0,11.308948154759857,31.46487109947502,0.0,0.0,0.0,0.0,0.0,0.0,24.78006192918981,4.736862953800049,11.308948154759857,25.561644024157037,0.0,0.0,29.46,42.77381925423488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1088081911072125,18.50488961656466,3.9697916666666666,-2.505208333333333,-2.2608333333333333,0.0,-10.460416666666665,-3.2577083333333343,0.0,1,3,2,5,0,3,0.15449999999999992,30.88179999999999,1,0,0,0,0,0,0,0,1,0,0,0
Cc1ncoc1CO,15,1.2954,7.1399537037037035,0.7039351851851852,-2.740046296296296,113.11599999999994,10.451526834103241,0.6408971627357999,3.30130380232106,356.7527845349123,11.85337115112852,-0.8300000000000001,1523.5512285013972,1.3594078806149144,1.961225714690048,9.52595912816056,7.929743799086509,12.12993855686665,1.4311996572326342,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,0.0,6.851892117295679,4.1122756685106605,8.435445107188901,17.75051046518188,0.0,1.4311996572326342,4.9839785209472085,0.0,13.410877360211968,0.0,17.82386655171511,0.0,0.0,0.0,0.0,11.523986369287055,6.558985242916289,6.851892117295679,19.67872675074422,0.0,0.0,46.260000000000005,31.23474391192708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.50993764910777,9.655750994253955,3.6891203703703703,-0.7039351851851852,-0.7754629629629626,0.0,-0.7388425925925921,-5.458287037037037,0.0,1,0,0,0,1,3,0.47532,27.16279999999999,1,1,1,0,0,0,0,0,0,0,0,0
CCC1C2OCC12O,18,1.1318,7.84375,2.5385416666666667,-3.272708333333334,114.14399999999993,3.521316981907643e-17,-8.120278915650936e-17,2.5443238782401965,405.6623100901466,14.414213562373096,-0.08,4819.1566707992115,1.0594857170952354,1.0894614350710492,9.84567114490726,5.601050810983688,0.0,1.4311996572326342,0.0,0.0,0.0,0.0,0.0,0.0,6.851892117295679,6.372924901329379,14.118509022384398,16.751278938376934,22.182498150439237,0.0,1.4311996572326342,0.0,5.893957685363079,24.905885856558733,6.558985242916289,0.0,0.0,0.0,0.0,0.0,24.780061929189813,4.736862953800049,5.893957685363079,25.561644024157037,0.0,0.0,29.46,37.3588287848381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84567114490726,13.768026662764614,4.048125,-2.5645833333333328,-2.84375,0.0,-5.795833333333334,-6.025833333333334,0.0,1,1,1,2,0,3,0.15609999999999996,28.470799999999983,1,0,0,0,0,0,0,1,1,0,0,0
O=C1CC23CC4C2OC143,15,3.2503,11.505277777777778,0.8664351851851848,-2.3618055555555553,122.12299999999995,11.576815685564902,1.2804402565223523,2.024877301938879,460.59109337545124,11.284457050376174,-0.37,1472.5201859891902,1.6164238398877289,0.60065369287304,4.736862953800049,5.601050810983688,5.783244946364939,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,0.0,6.372924901329379,24.535665836940336,7.450776583120208,17.755951474893187,5.783244946364939,0.0,0.0,11.308948154759857,24.426918640592433,0.0,0.0,0.0,0.0,0.0,0.0,17.464313784298618,9.53140013787187,11.308948154759857,20.970401139680078,0.0,0.0,26.3,41.51911174171723,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.961414290821368,0.0,-3.3674768518518516,-2.759606481481481,0.0,-6.363472222222222,0.0,0.0,0,4,2,6,0,0,0.11670000000000003,27.767999999999994,0,0,0,0,0,0,0,0,1,1,0,0
CC1=Cn2cccc2C1,18,1.9378,7.783449074074074,0.4225694444444439,-2.818775982615268,119.16699999999994,4.516625282185147e-16,7.413924413987e-16,2.849788487003874,562.1032581610523,14.04145188432738,-0.9800000000000001,6582.954254076763,1.2171357512493826,1.500749219562955,4.567099647791355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.573104530069267,18.93672953262227,31.269547416865834,5.483034224680881,12.33682700553198,6.176006529022133,0.0,4.567099647791355,0.0,13.224817018625059,0.0,29.52476515105908,0.0,0.0,0.0,0.0,4.567099647791355,6.372924901329379,0.0,24.882647117676118,0.0,6.176006529022133,4.93,48.925588698706264,0.0,0.0,4.567099647791355,0.0,0.0,0.0,0.0,0.0,12.33682700553198,0.0,-1.166087962962962,0.0,-1.0581325585789867,-3.7460648148148143,-2.818775982615268,0.0,0,0,1,1,1,1,1.905,38.083000000000006,0,1,1,0,0,1,0,1,0,0,0,0
CC1(N)C2CC1(C#N)O2,17,5.3011,8.939444444444444,0.29062500000000036,-3.057708333333334,124.14299999999994,9.62263774649122,0.2257927502345729,2.655412579151344,428.71179087926413,13.491563831562722,-0.5900000000000001,2366.9918248946165,1.5234733779796714,1.004469431862758,10.456579929526322,2.8236841566564013,5.601050810983688,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,0.0,6.851892117295679,13.226717682180478,19.058923148295825,15.78509844747777,0.0,5.261891554738487,0.0,5.719716975726273,30.444811108942083,0.0,0.0,6.069221312792274,5.719716975726273,0.0,0.0,17.219994090317023,4.736862953800049,11.33111286753076,21.449368355646378,2.8236841566564013,0.0,59.040000000000006,30.444811108942083,0.0,5.719716975726273,0.0,0.0,6.069221312792274,0.0,0.0,4.736862953800049,16.31012704841621,8.939444444444444,-5.3583333333333325,0.0,1.3791666666666669,-5.130972222222222,-3.057708333333334,0.0,2,1,2,3,0,2,-0.2313200000000002,30.426399999999997,0,0,1,0,1,0,0,0,1,0,1,0
Cc1coc(OC=N)c1,16,3.1448,7.3931712962962965,0.5969623960695387,-2.6670886479591838,125.12699999999997,11.114194431364623,0.917976945034573,3.171667070372098,421.2469209147756,12.508071689507771,-1.25,2499.9750047799394,1.6230249928181557,2.3476331360946747,9.154013890853395,2.7415171123404405,7.788554638652112,0.0,5.946307760461352,0.0,5.402308355073566,0.0,0.0,0.0,0.0,12.415343608992675,10.154694376173955,7.609973191010963,18.790407306202912,6.376712560323911,5.402308355073566,0.0,0.0,6.851892117295679,0.0,17.84508483420103,5.946307760461352,4.736862953800049,0.0,5.946307760461352,6.376712560323911,0.0,12.254200472369245,13.788002828718314,1.4118420783282006,0.0,46.22,37.01999727228198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.55632224592696,9.636393415349522,2.5918886999244144,-0.5969623960695387,-0.6276620370370367,-0.64037037037037,-1.5859977324263035,-2.6670886479591838,0.0,1,0,0,0,1,2,1.5738899999999998,32.8567,0,0,0,1,0,0,0,0,1,0,0,0
CC12CC(C=C1C=O)C2,19,3.371,11.285300925925924,1.042939814814815,-3.2783796296296295,122.16699999999993,2.1205908819019559e-16,-2.7238871738248416e-17,2.905536801194996,496.1129188599255,15.232050807568877,-0.5900000000000001,7175.451492649291,1.2256919703111973,1.2821209290847908,0.0,7.632970718501461,0.0,0.0,0.0,0.0,4.794537184071822,0.0,0.0,0.0,12.903963863331246,29.627902487487884,10.96606844936176,1.3707585561702202,18.50212274577402,6.262212162331241,0.0,0.0,11.308948154759857,19.597741919954437,0.0,11.625176276104835,0.0,0.0,0.0,0.0,6.262212162331241,4.794537184071822,11.308948154759857,33.30532748165663,0.0,0.0,17.07,48.79407851315036,4.794537184071822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7075855617022,0.0,-3.9699074074074066,-2.777337962962963,-1.042939814814815,-7.5176388888888885,-3.2783796296296295,0.0,0,3,0,3,0,2,1.5416,34.977999999999994,0,0,0,0,0,2,0,0,0,0,0,0
